upper_threshold,lower_threshold,sharpe_ratio
300000000,-600000000,-0.3078536038663027
300000000,-500000000,-0.3455652495751632
300000000,-400000000,-0.29595834318429337
300000000,-300000000,-0.680530289100427
300000000,-200000000,-0.3125553057279089
300000000,-100000000,-0.03510334461474275
300000000,0,0.07376532268244324
300000000,100000000,-0.38358894988723624
300000000,200000000,-0.12092913189851157
400000000,-3200000000,-0.5047820706673484
400000000,-3100000000,-0.5047820706673484
400000000,-3000000000,-0.5047820706673484
400000000,-2900000000,-0.5047820706673484
400000000,-2800000000,-0.5047820706673484
400000000,-2700000000,-0.5112848480547094
400000000,-2600000000,-0.5112848480547094
400000000,-2500000000,-0.5112848480547094
400000000,-2400000000,-0.5112848480547094
400000000,-2300000000,-0.5112848480547094
400000000,-2200000000,-0.5112848480547094
400000000,-2100000000,-0.5112848480547094
400000000,-2000000000,-0.5112848480547094
400000000,-1900000000,-0.5112848480547094
400000000,-1800000000,-0.5112848480547094
400000000,-1700000000,-0.5112848480547094
400000000,-1600000000,-0.18508131552171503
400000000,-1500000000,-0.23364318204682058
400000000,-1400000000,-0.23364318204682058
400000000,-1300000000,-0.23364318204682058
400000000,-1200000000,-0.23364318204682058
400000000,-1100000000,-0.23087163215243664
400000000,-1000000000,-0.20109337607797434
400000000,-900000000,-0.3136612534201207
400000000,-800000000,-0.2365122204620194
400000000,-700000000,-0.28670838059732523
400000000,-600000000,-0.36462687704239677
